artist_name,artist_clean,billboard_year,rank,popularity,genres,decade,is_rock
The Beatles,the beatles,1966,57,55,"['classic rock', 'psychedelic rock']",1960,False
The Beatles,the beatles,1966,57,27,"['classic rock', 'psychedelic rock']",1960,False
The Beatles,the beatles,1966,57,58,"['classic rock', 'psychedelic rock']",1960,False
The Beatles,the beatles,1966,57,68,"['classic rock', 'psychedelic rock']",1960,False
The Beatles,the beatles,1966,57,62,"['classic rock', 'psychedelic rock']",1960,False
The Temptations,the temptations,1966,58,79,"['motown', 'classic soul', 'soul']",1960,False
Neil Diamond,neil diamond,1966,68,0,[],1960,False
Bob Dylan,bob dylan,1966,74,82,"['folk rock', 'folk', 'singer-songwriter', 'roots rock', 'country rock']",1960,True
The Beatles,the beatles,1966,84,58,"['classic rock', 'psychedelic rock']",1960,False
The Beatles,the beatles,1966,84,58,"['classic rock', 'psychedelic rock']",1960,False
The Beatles,the beatles,1966,84,66,"['classic rock', 'psychedelic rock']",1960,False
The Beatles,the beatles,1966,84,82,"['classic rock', 'psychedelic rock']",1960,False
The Beatles,the beatles,1966,84,57,"['classic rock', 'psychedelic rock']",1960,False
The Beatles,the beatles,1966,84,0,"['classic rock', 'psychedelic rock']",1960,False
The Beatles,the beatles,1966,84,58,"['classic rock', 'psychedelic rock']",1960,False
The Beatles,the beatles,1966,84,57,"['classic rock', 'psychedelic rock']",1960,False
The Beatles,the beatles,1966,84,77,"['classic rock', 'psychedelic rock']",1960,False
The Beatles,the beatles,1966,84,54,"['classic rock', 'psychedelic rock']",1960,False
The Beatles,the beatles,1966,84,56,"['classic rock', 'psychedelic rock']",1960,False
The Beatles,the beatles,1966,84,75,"['classic rock', 'psychedelic rock']",1960,False
The Beatles,the beatles,1966,84,54,"['classic rock', 'psychedelic rock']",1960,False
The Beatles,the beatles,1966,84,65,"['classic rock', 'psychedelic rock']",1960,False
The Beatles,the beatles,1966,84,51,"['classic rock', 'psychedelic rock']",1960,False
The Beatles,the beatles,1966,84,55,"['classic rock', 'psychedelic rock']",1960,False
The Beatles,the beatles,1966,84,27,"['classic rock', 'psychedelic rock']",1960,False
The Beatles,the beatles,1966,84,58,"['classic rock', 'psychedelic rock']",1960,False
The Beatles,the beatles,1966,84,68,"['classic rock', 'psychedelic rock']",1960,False
The Beatles,the beatles,1966,84,62,"['classic rock', 'psychedelic rock']",1960,False
The Beatles,the beatles,1966,90,58,"['classic rock', 'psychedelic rock']",1960,False
The Beatles,the beatles,1966,90,58,"['classic rock', 'psychedelic rock']",1960,False
The Beatles,the beatles,1966,90,66,"['classic rock', 'psychedelic rock']",1960,False
The Beatles,the beatles,1966,90,82,"['classic rock', 'psychedelic rock']",1960,False
The Beatles,the beatles,1966,90,57,"['classic rock', 'psychedelic rock']",1960,False
The Beatles,the beatles,1966,90,0,"['classic rock', 'psychedelic rock']",1960,False
The Beatles,the beatles,1966,90,58,"['classic rock', 'psychedelic rock']",1960,False
The Beatles,the beatles,1966,90,57,"['classic rock', 'psychedelic rock']",1960,False
The Beatles,the beatles,1966,90,77,"['classic rock', 'psychedelic rock']",1960,False
The Beatles,the beatles,1966,90,54,"['classic rock', 'psychedelic rock']",1960,False
The Beatles,the beatles,1966,90,56,"['classic rock', 'psychedelic rock']",1960,False
The Beatles,the beatles,1966,90,75,"['classic rock', 'psychedelic rock']",1960,False
The Beatles,the beatles,1966,90,54,"['classic rock', 'psychedelic rock']",1960,False
The Beatles,the beatles,1966,90,65,"['classic rock', 'psychedelic rock']",1960,False
The Beatles,the beatles,1966,90,51,"['classic rock', 'psychedelic rock']",1960,False
The Beatles,the beatles,1966,90,55,"['classic rock', 'psychedelic rock']",1960,False
The Beatles,the beatles,1966,90,27,"['classic rock', 'psychedelic rock']",1960,False
The Beatles,the beatles,1966,90,58,"['classic rock', 'psychedelic rock']",1960,False
The Beatles,the beatles,1966,90,68,"['classic rock', 'psychedelic rock']",1960,False
The Beatles,the beatles,1966,90,62,"['classic rock', 'psychedelic rock']",1960,False
The Kinks,the kinks,1966,100,71,"['proto-punk', 'baroque pop']",1960,False
The Kinks,the kinks,1966,100,14,"['proto-punk', 'baroque pop']",1960,False
The Kinks,the kinks,1966,100,1,"['proto-punk', 'baroque pop']",1960,False
The Kinks,the kinks,1966,100,18,"['proto-punk', 'baroque pop']",1960,False
The Doors,the doors,1967,6,72,"['psychedelic rock', 'classic rock', 'acid rock']",1960,True
Sam & Dave,sam,1967,19,0,"['motown', 'soul', 'classic soul']",1960,False
The Rolling Stones,the rolling stones,1967,24,82,"['classic rock', 'rock']",1960,True
The Rolling Stones,the rolling stones,1967,24,56,"['classic rock', 'rock']",1960,True
The Rolling Stones,the rolling stones,1967,24,72,"['classic rock', 'rock']",1960,True
The Beatles,the beatles,1967,30,58,"['classic rock', 'psychedelic rock']",1960,False
The Beatles,the beatles,1967,30,58,"['classic rock', 'psychedelic rock']",1960,False
The Beatles,the beatles,1967,30,66,"['classic rock', 'psychedelic rock']",1960,False
The Beatles,the beatles,1967,30,82,"['classic rock', 'psychedelic rock']",1960,False
The Beatles,the beatles,1967,30,57,"['classic rock', 'psychedelic rock']",1960,False
The Beatles,the beatles,1967,30,0,"['classic rock', 'psychedelic rock']",1960,False
The Beatles,the beatles,1967,30,58,"['classic rock', 'psychedelic rock']",1960,False
The Beatles,the beatles,1967,30,57,"['classic rock', 'psychedelic rock']",1960,False
The Beatles,the beatles,1967,30,77,"['classic rock', 'psychedelic rock']",1960,False
The Beatles,the beatles,1967,30,54,"['classic rock', 'psychedelic rock']",1960,False
The Beatles,the beatles,1967,30,56,"['classic rock', 'psychedelic rock']",1960,False
The Beatles,the beatles,1967,30,75,"['classic rock', 'psychedelic rock']",1960,False
The Beatles,the beatles,1967,30,54,"['classic rock', 'psychedelic rock']",1960,False
The Beatles,the beatles,1967,30,65,"['classic rock', 'psychedelic rock']",1960,False
The Beatles,the beatles,1967,30,51,"['classic rock', 'psychedelic rock']",1960,False
The Beatles,the beatles,1967,30,55,"['classic rock', 'psychedelic rock']",1960,False
The Beatles,the beatles,1967,30,27,"['classic rock', 'psychedelic rock']",1960,False
The Beatles,the beatles,1967,30,58,"['classic rock', 'psychedelic rock']",1960,False
The Beatles,the beatles,1967,30,68,"['classic rock', 'psychedelic rock']",1960,False
The Beatles,the beatles,1967,30,62,"['classic rock', 'psychedelic rock']",1960,False
Marvin Gaye & Tammi Terrell,marvin gaye,1967,32,1,"['motown', 'classic soul', 'soul', 'northern soul', 'quiet storm']",1960,False
Jefferson Airplane,jefferson airplane,1967,33,68,"['psychedelic rock', 'acid rock']",1960,True
Van Morrison,van morrison,1967,35,55,[],1960,False
The Beatles,the beatles,1967,55,58,"['classic rock', 'psychedelic rock']",1960,False
The Beatles,the beatles,1967,55,58,"['classic rock', 'psychedelic rock']",1960,False
The Beatles,the beatles,1967,55,66,"['classic rock', 'psychedelic rock']",1960,False
The Beatles,the beatles,1967,55,82,"['classic rock', 'psychedelic rock']",1960,False
The Beatles,the beatles,1967,55,57,"['classic rock', 'psychedelic rock']",1960,False
The Beatles,the beatles,1967,55,0,"['classic rock', 'psychedelic rock']",1960,False
The Beatles,the beatles,1967,55,58,"['classic rock', 'psychedelic rock']",1960,False
The Beatles,the beatles,1967,55,57,"['classic rock', 'psychedelic rock']",1960,False
The Beatles,the beatles,1967,55,77,"['classic rock', 'psychedelic rock']",1960,False
The Beatles,the beatles,1967,55,54,"['classic rock', 'psychedelic rock']",1960,False
The Beatles,the beatles,1967,55,56,"['classic rock', 'psychedelic rock']",1960,False
The Beatles,the beatles,1967,55,75,"['classic rock', 'psychedelic rock']",1960,False
The Beatles,the beatles,1967,55,54,"['classic rock', 'psychedelic rock']",1960,False
The Beatles,the beatles,1967,55,65,"['classic rock', 'psychedelic rock']",1960,False
The Beatles,the beatles,1967,55,51,"['classic rock', 'psychedelic rock']",1960,False
The Beatles,the beatles,1967,55,55,"['classic rock', 'psychedelic rock']",1960,False
The Beatles,the beatles,1967,55,27,"['classic rock', 'psychedelic rock']",1960,False
The Beatles,the beatles,1967,55,58,"['classic rock', 'psychedelic rock']",1960,False
The Beatles,the beatles,1967,55,68,"['classic rock', 'psychedelic rock']",1960,False
The Beatles,the beatles,1967,55,62,"['classic rock', 'psychedelic rock']",1960,False
The Temptations,the temptations,1967,56,79,"['motown', 'classic soul', 'soul']",1960,False
The Mamas & the Papas,the mamas,1967,62,73,['folk rock'],1960,False
Peaches & Herb,peaches,1967,71,0,"['electroclash', 'riot grrrl', 'queercore']",1960,False
Jefferson Airplane,jefferson airplane,1967,81,68,"['psychedelic rock', 'acid rock']",1960,True
Neil Diamond,neil diamond,1967,86,0,[],1960,False
Marvin Gaye & Tammi Terrell,marvin gaye,1967,87,1,"['motown', 'classic soul', 'soul', 'northern soul', 'quiet storm']",1960,False
Neil Diamond,neil diamond,1967,100,0,[],1960,False
The Beatles,the beatles,1968,1,58,"['classic rock', 'psychedelic rock']",1960,False
The Beatles,the beatles,1968,1,58,"['classic rock', 'psychedelic rock']",1960,False
The Beatles,the beatles,1968,1,66,"['classic rock', 'psychedelic rock']",1960,False
The Beatles,the beatles,1968,1,82,"['classic rock', 'psychedelic rock']",1960,False
The Beatles,the beatles,1968,1,57,"['classic rock', 'psychedelic rock']",1960,False
The Beatles,the beatles,1968,1,0,"['classic rock', 'psychedelic rock']",1960,False
The Beatles,the beatles,1968,1,58,"['classic rock', 'psychedelic rock']",1960,False
The Beatles,the beatles,1968,1,57,"['classic rock', 'psychedelic rock']",1960,False
The Beatles,the beatles,1968,1,77,"['classic rock', 'psychedelic rock']",1960,False
The Beatles,the beatles,1968,1,54,"['classic rock', 'psychedelic rock']",1960,False
The Beatles,the beatles,1968,1,56,"['classic rock', 'psychedelic rock']",1960,False
The Beatles,the beatles,1968,1,75,"['classic rock', 'psychedelic rock']",1960,False
The Beatles,the beatles,1968,1,54,"['classic rock', 'psychedelic rock']",1960,False
The Beatles,the beatles,1968,1,65,"['classic rock', 'psychedelic rock']",1960,False
The Beatles,the beatles,1968,1,51,"['classic rock', 'psychedelic rock']",1960,False
The Beatles,the beatles,1968,1,55,"['classic rock', 'psychedelic rock']",1960,False
The Beatles,the beatles,1968,1,27,"['classic rock', 'psychedelic rock']",1960,False
The Beatles,the beatles,1968,1,58,"['classic rock', 'psychedelic rock']",1960,False
The Beatles,the beatles,1968,1,68,"['classic rock', 'psychedelic rock']",1960,False
The Beatles,the beatles,1968,1,62,"['classic rock', 'psychedelic rock']",1960,False
The Doors,the doors,1968,14,72,"['psychedelic rock', 'classic rock', 'acid rock']",1960,True
The Temptations,the temptations,1968,22,79,"['motown', 'classic soul', 'soul']",1960,False
The Rolling Stones,the rolling stones,1968,50,82,"['classic rock', 'rock']",1960,True
The Rolling Stones,the rolling stones,1968,50,56,"['classic rock', 'rock']",1960,True
The Rolling Stones,the rolling stones,1968,50,72,"['classic rock', 'rock']",1960,True
Marvin Gaye & Tammi Terrell,marvin gaye,1968,57,1,"['motown', 'classic soul', 'soul', 'northern soul', 'quiet storm']",1960,False
The Beatles,the beatles,1968,60,58,"['classic rock', 'psychedelic rock']",1960,False
The Beatles,the beatles,1968,60,58,"['classic rock', 'psychedelic rock']",1960,False
The Beatles,the beatles,1968,60,66,"['classic rock', 'psychedelic rock']",1960,False
The Beatles,the beatles,1968,60,82,"['classic rock', 'psychedelic rock']",1960,False
The Beatles,the beatles,1968,60,57,"['classic rock', 'psychedelic rock']",1960,False
The Beatles,the beatles,1968,60,0,"['classic rock', 'psychedelic rock']",1960,False
The Beatles,the beatles,1968,60,58,"['classic rock', 'psychedelic rock']",1960,False
The Beatles,the beatles,1968,60,57,"['classic rock', 'psychedelic rock']",1960,False
The Beatles,the beatles,1968,60,77,"['classic rock', 'psychedelic rock']",1960,False
The Beatles,the beatles,1968,60,54,"['classic rock', 'psychedelic rock']",1960,False
The Beatles,the beatles,1968,60,56,"['classic rock', 'psychedelic rock']",1960,False
The Beatles,the beatles,1968,60,75,"['classic rock', 'psychedelic rock']",1960,False
The Beatles,the beatles,1968,60,54,"['classic rock', 'psychedelic rock']",1960,False
The Beatles,the beatles,1968,60,65,"['classic rock', 'psychedelic rock']",1960,False
The Beatles,the beatles,1968,60,51,"['classic rock', 'psychedelic rock']",1960,False
The Beatles,the beatles,1968,60,55,"['classic rock', 'psychedelic rock']",1960,False
The Beatles,the beatles,1968,60,27,"['classic rock', 'psychedelic rock']",1960,False
The Beatles,the beatles,1968,60,58,"['classic rock', 'psychedelic rock']",1960,False
The Beatles,the beatles,1968,60,68,"['classic rock', 'psychedelic rock']",1960,False
The Beatles,the beatles,1968,60,62,"['classic rock', 'psychedelic rock']",1960,False
Sam & Dave,sam,1968,68,0,"['motown', 'soul', 'classic soul']",1960,False
The Animals,the animals,1968,70,57,['classic rock'],1960,False
The Irish Rovers,the irish rovers,1968,76,59,"['sea shanties', 'celtic', 'celtic rock', 'celtic punk']",1960,False
The Beatles,the beatles,1968,78,58,"['classic rock', 'psychedelic rock']",1960,False
The Beatles,the beatles,1968,78,58,"['classic rock', 'psychedelic rock']",1960,False
The Beatles,the beatles,1968,78,66,"['classic rock', 'psychedelic rock']",1960,False
The Beatles,the beatles,1968,78,82,"['classic rock', 'psychedelic rock']",1960,False
The Beatles,the beatles,1968,78,57,"['classic rock', 'psychedelic rock']",1960,False
The Beatles,the beatles,1968,78,0,"['classic rock', 'psychedelic rock']",1960,False
The Beatles,the beatles,1968,78,58,"['classic rock', 'psychedelic rock']",1960,False
The Beatles,the beatles,1968,78,57,"['classic rock', 'psychedelic rock']",1960,False
The Beatles,the beatles,1968,78,77,"['classic rock', 'psychedelic rock']",1960,False
The Beatles,the beatles,1968,78,54,"['classic rock', 'psychedelic rock']",1960,False
The Beatles,the beatles,1968,78,56,"['classic rock', 'psychedelic rock']",1960,False
The Beatles,the beatles,1968,78,75,"['classic rock', 'psychedelic rock']",1960,False
The Beatles,the beatles,1968,78,54,"['classic rock', 'psychedelic rock']",1960,False
The Beatles,the beatles,1968,78,65,"['classic rock', 'psychedelic rock']",1960,False
The Beatles,the beatles,1968,78,51,"['classic rock', 'psychedelic rock']",1960,False
The Beatles,the beatles,1968,78,55,"['classic rock', 'psychedelic rock']",1960,False
The Beatles,the beatles,1968,78,27,"['classic rock', 'psychedelic rock']",1960,False
The Beatles,the beatles,1968,78,58,"['classic rock', 'psychedelic rock']",1960,False
The Beatles,the beatles,1968,78,68,"['classic rock', 'psychedelic rock']",1960,False
The Beatles,the beatles,1968,78,62,"['classic rock', 'psychedelic rock']",1960,False
Marvin Gaye & Tammi Terrell,marvin gaye,1968,82,1,"['motown', 'classic soul', 'soul', 'northern soul', 'quiet storm']",1960,False
Creedence Clearwater Revival,creedence clearwater revival,1968,97,60,"['classic rock', 'southern rock', 'country rock']",1960,True
Creedence Clearwater Revival,creedence clearwater revival,1968,97,85,"['classic rock', 'southern rock', 'country rock']",1960,True
The Temptations,the temptations,1969,3,79,"['motown', 'classic soul', 'soul']",1960,False
The Rolling Stones,the rolling stones,1969,4,82,"['classic rock', 'rock']",1960,True
The Rolling Stones,the rolling stones,1969,4,56,"['classic rock', 'rock']",1960,True
The Rolling Stones,the rolling stones,1969,4,72,"['classic rock', 'rock']",1960,True
Marvin Gaye,marvin gaye,1969,14,1,"['motown', 'classic soul', 'soul', 'northern soul', 'quiet storm']",1960,False
Henry Mancini,henry mancini,1969,15,0,"['exotica', 'adult standards', 'easy listening']",1960,False
Creedence Clearwater Revival,creedence clearwater revival,1969,19,60,"['classic rock', 'southern rock', 'country rock']",1960,True
Creedence Clearwater Revival,creedence clearwater revival,1969,19,85,"['classic rock', 'southern rock', 'country rock']",1960,True
Neil Diamond,neil diamond,1969,22,0,[],1960,False
Creedence Clearwater Revival,creedence clearwater revival,1969,24,60,"['classic rock', 'southern rock', 'country rock']",1960,True
